discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name
Athletics,berlin-1936,100m women,Women,SILVER,Athlete,,Stanislawa WALASIEWICZ,Poland
Athletics,berlin-1936,100m women,Women,BRONZE,Athlete,,Käthe KRAUSS,Germany
Athletics,berlin-1936,10000m men,Men,GOLD,Athlete,,Ilmari SALMINEN,Finland
Athletics,berlin-1936,10000m men,Men,SILVER,Athlete,,Arvo ASKOLA,Finland
Athletics,berlin-1936,10000m men,Men,BRONZE,Athlete,,Volmari ISO-HOLLO,Finland
Athletics,berlin-1936,discus throw women,Women,GOLD,Athlete,,Gisela MAUERMAYER,Germany
Athletics,berlin-1936,discus throw women,Women,SILVER,Athlete,,Jadwiga WAJSOURNA,Poland
Athletics,berlin-1936,discus throw women,Women,BRONZE,Athlete,,Paula MOLLENHAUER,Germany
Athletics,berlin-1936,4x100m relay men,Men,GOLD,GameTeam,United States team,,United States of America
Athletics,berlin-1936,4x100m relay men,Men,SILVER,GameTeam,Italy team,,Italy
Athletics,berlin-1936,4x100m relay men,Men,BRONZE,GameTeam,Germany team,,Germany
Athletics,berlin-1936,discus throw men,Men,GOLD,Athlete,,William Kenneth CARPENTER,United States of America
Athletics,berlin-1936,discus throw men,Men,SILVER,Athlete,,Gordon Glover DUNN,United States of America
Athletics,berlin-1936,discus throw men,Men,BRONZE,Athlete,,Giorgio OBERWEGER,Italy
Athletics,berlin-1936,4x400m relay men,Men,GOLD,GameTeam,Great Britain team,,Great Britain
Athletics,berlin-1936,4x400m relay men,Men,SILVER,GameTeam,United States team,,United States of America
Athletics,berlin-1936,4x400m relay men,Men,BRONZE,GameTeam,Germany team,,Germany
Athletics,berlin-1936,400m men,Men,GOLD,Athlete,,Archibald Franklin WILLIAMS,United States of America
Athletics,berlin-1936,400m men,Men,SILVER,Athlete,,Arthur Godfrey Kilner BROWN,Great Britain
Athletics,berlin-1936,400m men,Men,BRONZE,Athlete,,Jimmy Lu Valle,United States of America
Athletics,berlin-1936,hammer throw men,Men,GOLD,Athlete,,Karl HEIN,Germany
Athletics,berlin-1936,hammer throw men,Men,SILVER,Athlete,,Erwin BLASK,Germany
Athletics,berlin-1936,hammer throw men,Men,BRONZE,Athlete,,Alfred WARNGARD,Sweden
Athletics,berlin-1936,400m hurdles men,Men,GOLD,Athlete,,Glenn Foster HARDIN,United States of America
Athletics,berlin-1936,400m hurdles men,Men,SILVER,Athlete,,John Wilfred LOARING,Canada
Athletics,berlin-1936,400m hurdles men,Men,BRONZE,Athlete,,Miguel S. WHITE,Philippines
Athletics,berlin-1936,100m men,Men,GOLD,Athlete,,Jesse OWENS,United States of America
Athletics,berlin-1936,100m men,Men,SILVER,Athlete,,Ralph METCALFE,United States of America
Athletics,berlin-1936,100m men,Men,BRONZE,Athlete,,Martinus OSENDARP,Netherlands
Athletics,berlin-1936,long jump men,Men,GOLD,Athlete,,Jesse OWENS,United States of America
Athletics,berlin-1936,long jump men,Men,SILVER,Athlete,,Carl Ludwig Luz LONG,Germany
Athletics,berlin-1936,long jump men,Men,BRONZE,Athlete,,Naoto TAJIMA,Japan
Athletics,berlin-1936,3000m steeplechase men,Men,GOLD,Athlete,,Volmari ISO-HOLLO,Finland
Athletics,berlin-1936,3000m steeplechase men,Men,SILVER,Athlete,,Kaarlo Jalmari TUOMINEN,Finland
Athletics,berlin-1936,3000m steeplechase men,Men,BRONZE,Athlete,,Alfred DOMPERT,Germany
Athletics,berlin-1936,triple jump men,Men,GOLD,Athlete,,Naoto TAJIMA,Japan
Athletics,berlin-1936,triple jump men,Men,SILVER,Athlete,,Masao HARADA,Japan
Athletics,berlin-1936,triple jump men,Men,BRONZE,Athlete,,John Patrick METCALFE,Australia
Athletics,berlin-1936,50km walk men,Men,GOLD,Athlete,,Hector Harold WHITLOCK,Great Britain
Athletics,berlin-1936,50km walk men,Men,SILVER,Athlete,,Arthur SCHWAB,Switzerland
Athletics,berlin-1936,50km walk men,Men,BRONZE,Athlete,,Adalberts BUBENKO,Latvia
Athletics,berlin-1936,javelin throw men,Men,GOLD,Athlete,,Gerhard STÖCK,Germany
Athletics,berlin-1936,javelin throw men,Men,SILVER,Athlete,,Yrjo Jouko NIKKANEN,Finland
Athletics,berlin-1936,javelin throw men,Men,BRONZE,Athlete,,Kaarlo Kalervo TOIVONEN,Finland
Football,berlin-1936,football men,Men,GOLD,GameTeam,Italy team,,Italy
Football,berlin-1936,football men,Men,SILVER,GameTeam,Austria team,,Austria
Football,berlin-1936,football men,Men,BRONZE,GameTeam,Norway team,,Norway
Cycling Track,berlin-1936,1km time trial men,Men,GOLD,Athlete,,Arie Gerrit VAN VLIET,Netherlands
Cycling Track,berlin-1936,1km time trial men,Men,SILVER,Athlete,,Pierre GEORGET,France
Cycling Track,berlin-1936,1km time trial men,Men,BRONZE,Athlete,,Rudolf KARSCH,Germany
Cycling Track,berlin-1936,Team Pursuit 4000m men,Men,GOLD,GameTeam,France team,,France
Cycling Track,berlin-1936,Team Pursuit 4000m men,Men,SILVER,GameTeam,Italy team,,Italy
Cycling Track,berlin-1936,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Great Britain team,,Great Britain
Cycling Track,berlin-1936,Sprint individual men,Men,GOLD,Athlete,,Anton (Toni) MERKENS,Germany
Cycling Track,berlin-1936,Sprint individual men,Men,SILVER,Athlete,,Arie Gerrit VAN VLIET,Netherlands
Cycling Track,berlin-1936,Sprint individual men,Men,BRONZE,Athlete,,Louis CHAILLOT,France
Cycling Track,berlin-1936,2000m tandem men,Men,GOLD,GameTeam,Germany team,Ernst IHBE,Germany
Cycling Track,berlin-1936,2000m tandem men,Men,GOLD,GameTeam,Germany team,Carly LORENZ,Germany
Cycling Track,berlin-1936,2000m tandem men,Men,SILVER,GameTeam,Netherlands team,Bernardus Petrus LEENE,Netherlands
Cycling Track,berlin-1936,2000m tandem men,Men,SILVER,GameTeam,Netherlands team,Hendrik OOMS,Netherlands
Cycling Track,berlin-1936,2000m tandem men,Men,BRONZE,GameTeam,France team,Pierre GEORGET,France
Cycling Track,berlin-1936,2000m tandem men,Men,BRONZE,GameTeam,France team,Georges MATON,France
Fencing,berlin-1936,épée team men,Men,GOLD,GameTeam,Italy team,,Italy
Fencing,berlin-1936,épée team men,Men,SILVER,GameTeam,Sweden team,,Sweden
Fencing,berlin-1936,épée team men,Men,BRONZE,GameTeam,France team,,France
Fencing,berlin-1936,foil team men,Men,GOLD,GameTeam,Italy team,,Italy
Fencing,berlin-1936,foil team men,Men,SILVER,GameTeam,France team,,France
Fencing,berlin-1936,foil team men,Men,BRONZE,GameTeam,Germany team,,Germany
Fencing,berlin-1936,sabre team men,Men,GOLD,GameTeam,Hungary team,,Hungary
Fencing,berlin-1936,sabre team men,Men,SILVER,GameTeam,Italy team,,Italy
Fencing,berlin-1936,sabre team men,Men,BRONZE,GameTeam,Germany team,,Germany
Fencing,berlin-1936,épée individual men,Men,GOLD,Athlete,,Franco RICCARDI,Italy
Fencing,berlin-1936,épée individual men,Men,SILVER,Athlete,,Saverio RAGNO,Italy
Fencing,berlin-1936,épée individual men,Men,BRONZE,Athlete,,Giancarlo C. CORNAGGIA-MEDICI,Italy
Fencing,berlin-1936,sabre individual men,Men,GOLD,Athlete,,Endre KABOS,Hungary
Fencing,berlin-1936,sabre individual men,Men,SILVER,Athlete,,Gustavo MARZI,Italy
Fencing,berlin-1936,sabre individual men,Men,BRONZE,Athlete,,Aladar GEREVICH,Hungary
Fencing,berlin-1936,foil individual women,Women,GOLD,Athlete,,Ilona ELEK,Hungary
Fencing,berlin-1936,foil individual women,Women,SILVER,Athlete,,Helene MAYER,Germany
Fencing,berlin-1936,foil individual women,Women,BRONZE,Athlete,,Ellen S. PREIS-MÜLLER,Austria
Fencing,berlin-1936,foil individual men,Men,GOLD,Athlete,,Giulio GAUDINI,Italy
Fencing,berlin-1936,foil individual men,Men,SILVER,Athlete,,Edouard GARDERE,France
Fencing,berlin-1936,foil individual men,Men,BRONZE,Athlete,,Giorgio BOCCHINO,Italy
Diving,berlin-1936,10m platform women,Women,GOLD,Athlete,,Dorothy POYNTON-HILL,United States of America
Diving,berlin-1936,10m platform women,Women,SILVER,Athlete,,Velma Clancy DUNN PLOESSEL,United States of America
Diving,berlin-1936,10m platform women,Women,BRONZE,Athlete,,Käthe KÖHLER,Germany
Diving,berlin-1936,10m platform men,Men,GOLD,Athlete,,Marshall WAYNE,United States of America
Diving,berlin-1936,10m platform men,Men,SILVER,Athlete,,Elbert Alonzo ROOT,United States of America
Diving,berlin-1936,10m platform men,Men,BRONZE,Athlete,,Hermann STORK,Germany
Diving,berlin-1936,3m springboard men,Men,GOLD,Athlete,,Richard Kempster DEGENER,United States of America
Diving,berlin-1936,3m springboard men,Men,SILVER,Athlete,,Marshall WAYNE,United States of America
Diving,berlin-1936,3m springboard men,Men,BRONZE,Athlete,,Alan GREENE,United States of America
Diving,berlin-1936,3m springboard women,Women,GOLD,Athlete,,Marjorie GESTRING,United States of America
Diving,berlin-1936,3m springboard women,Women,SILVER,Athlete,,Katherine Louise RAWLS,United States of America
Diving,berlin-1936,3m springboard women,Women,BRONZE,Athlete,,Dorothy POYNTON-HILL,United States of America
Water Polo,berlin-1936,water polo men,Men,GOLD,GameTeam,Hungary team,,Hungary
Water Polo,berlin-1936,water polo men,Men,SILVER,GameTeam,Germany team,,Germany
Water Polo,berlin-1936,water polo men,Men,BRONZE,GameTeam,Belgium team,,Belgium
Wrestling,berlin-1936,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,GOLD,Athlete,,Ivar JOHANSSON,Sweden
Wrestling,berlin-1936,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,SILVER,Athlete,,Ludwig SCHWEIKERT,Germany
Wrestling,berlin-1936,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,BRONZE,Athlete,,Jozsef PALOTAS,Hungary
Wrestling,berlin-1936,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,GOLD,Athlete,,Rudolf SVEDBERG,Sweden
Wrestling,berlin-1936,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,SILVER,Athlete,,Fritz SCHAFER,Germany
Wrestling,berlin-1936,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,BRONZE,Athlete,,Eino Mauno VIRTANEN,Finland
Wrestling,berlin-1936,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,GOLD,Athlete,,Ödön ZOMBORI,Hungary
Wrestling,berlin-1936,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,SILVER,Athlete,,Aaron Ross FLOOD,United States of America
Wrestling,berlin-1936,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,BRONZE,Athlete,,Johannes HERBERT,Germany
Wrestling,berlin-1936,"Welterweight, Freestyle (≤72 kilograms) Men",Men,GOLD,Athlete,,Frank Wyatt LEWIS,United States of America
Wrestling,berlin-1936,"Welterweight, Freestyle (≤72 kilograms) Men",Men,SILVER,Athlete,,Thure ANDERSSON,Sweden
Wrestling,berlin-1936,"Welterweight, Freestyle (≤72 kilograms) Men",Men,BRONZE,Athlete,,Joseph SCHLEIMER,Canada
Wrestling,berlin-1936,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,GOLD,Athlete,,Kristjan PALUSALU,Estonia
Wrestling,berlin-1936,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,SILVER,Athlete,,John NYMAN,Sweden
Wrestling,berlin-1936,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,BRONZE,Athlete,,Kurt HORNFISCHER,Germany
Wrestling,berlin-1936,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,GOLD,Athlete,,Knut FRIDELL,Sweden
Wrestling,berlin-1936,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,SILVER,Athlete,,Ago (August) NEO,Estonia
Wrestling,berlin-1936,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,BRONZE,Athlete,,Erich SIEBERT,Germany
Wrestling,berlin-1936,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,GOLD,Athlete,,Marton LÖRINCZ,Hungary
Wrestling,berlin-1936,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,SILVER,Athlete,,Egon SVENSSON,Sweden
Wrestling,berlin-1936,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,BRONZE,Athlete,,Jacob BRENDEL,Germany
Wrestling,berlin-1936,"Lightweight, Freestyle (≤66 kilograms) Men",Men,GOLD,Athlete,,Károly KÁRPÁTI,Hungary
Wrestling,berlin-1936,"Lightweight, Freestyle (≤66 kilograms) Men",Men,SILVER,Athlete,,Wolfgang EHRL,Germany
Wrestling,berlin-1936,"Lightweight, Freestyle (≤66 kilograms) Men",Men,BRONZE,Athlete,,Hermanni PIHLAJAMÄKI,Finland
Wrestling,berlin-1936,"Middleweight, Freestyle (≤79 kilograms) Men",Men,GOLD,Athlete,,Emile POILVE,France
Wrestling,berlin-1936,"Middleweight, Freestyle (≤79 kilograms) Men",Men,SILVER,Athlete,,Richard Lawrence VOLIVA,United States of America
Wrestling,berlin-1936,"Middleweight, Freestyle (≤79 kilograms) Men",Men,BRONZE,Athlete,,Ahmet KIREÇÇI,Turkey
Wrestling,berlin-1936,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,GOLD,Athlete,,Lauri KOSKELA,Finland
Wrestling,berlin-1936,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,SILVER,Athlete,,Jozef Herda,Czechoslovakia
Wrestling,berlin-1936,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,BRONZE,Athlete,,Voldemar VÄLI,Estonia
Wrestling,berlin-1936,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,GOLD,Athlete,,Axel CADIER,Sweden
Wrestling,berlin-1936,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,SILVER,Athlete,,Edwins BIETAGS,Latvia
Wrestling,berlin-1936,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,BRONZE,Athlete,,Ago (August) NEO,Estonia
Wrestling,berlin-1936,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,GOLD,Athlete,,Yasar ERKAN,Turkey
Wrestling,berlin-1936,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,SILVER,Athlete,,Aarne Eemeli REINI,Finland
Wrestling,berlin-1936,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,BRONZE,Athlete,,Einar KARLSSON,Sweden
Wrestling,berlin-1936,"Featherweight, Freestyle (≤61 kilograms) Men",Men,GOLD,Athlete,,Kustaa PIHLAJAMÄKI,Finland
Wrestling,berlin-1936,"Featherweight, Freestyle (≤61 kilograms) Men",Men,SILVER,Athlete,,Francis Edward MILLARD,United States of America
Wrestling,berlin-1936,"Featherweight, Freestyle (≤61 kilograms) Men",Men,BRONZE,Athlete,,Gösta FRÄNDFORS-JÖNSSON,Sweden
Wrestling,berlin-1936,"Heavyweight, Freestyle (>87 kilograms) Men",Men,GOLD,Athlete,,Kristjan PALUSALU,Estonia
Wrestling,berlin-1936,"Heavyweight, Freestyle (>87 kilograms) Men",Men,SILVER,Athlete,,Josef KLAPUCH,Czechoslovakia
Wrestling,berlin-1936,"Heavyweight, Freestyle (>87 kilograms) Men",Men,BRONZE,Athlete,,Hjalmar Eemil NYSTRÖM,Finland
Sailing,berlin-1936,8m mixed,Open,GOLD,GameTeam,Italia,,Italy
Sailing,berlin-1936,8m mixed,Open,SILVER,GameTeam,Silja,,Norway
Sailing,berlin-1936,8m mixed,Open,BRONZE,GameTeam,Germania II,,Germany
Sailing,berlin-1936,6m mixed,Open,GOLD,GameTeam,Lalage,,Great Britain
Sailing,berlin-1936,6m mixed,Open,SILVER,GameTeam,Lully II,,Norway
Sailing,berlin-1936,6m mixed,Open,BRONZE,GameTeam,May Be,,Sweden
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Wannsee,Hans-Joachim WEISE,Germany
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Wannsee,Peter BISCHOFF,Germany
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Sunshine,Arvid LAURIN,Sweden
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Sunshine,Uno WALLENTIN,Sweden
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Bem II,Adriaan Lambertus Joseph MAAS,Netherlands
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Bem II,Willem DE VRIES LENTSCH SR.,Netherlands
Rowing,berlin-1936,double sculls 2x men,Men,GOLD,GameTeam,Great Britain team,Jack BERESFORD,Great Britain
Rowing,berlin-1936,double sculls 2x men,Men,GOLD,GameTeam,Great Britain team,Leslie Frank SOUTHWOOD,Great Britain
Rowing,berlin-1936,double sculls 2x men,Men,SILVER,GameTeam,Germany team,Willi KAIDEL,Germany
Rowing,berlin-1936,double sculls 2x men,Men,SILVER,GameTeam,Germany team,Joachim PIRSCH,Germany
Rowing,berlin-1936,double sculls 2x men,Men,BRONZE,GameTeam,Poland team,Roger VEREY,Poland
Rowing,berlin-1936,double sculls 2x men,Men,BRONZE,GameTeam,Poland team,Jerzy USTUPSKI,Poland
Rowing,berlin-1936,pair-oared shell with coxswain men,Men,GOLD,GameTeam,Germany team,,Germany
Rowing,berlin-1936,pair-oared shell with coxswain men,Men,SILVER,GameTeam,Italy team,,Italy
Rowing,berlin-1936,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,France team,,France
Rowing,berlin-1936,eight with coxswain 8 men,Men,GOLD,GameTeam,United States team,,United States of America
Rowing,berlin-1936,eight with coxswain 8 men,Men,SILVER,GameTeam,Italy team,,Italy
Rowing,berlin-1936,eight with coxswain 8 men,Men,BRONZE,GameTeam,Germany team,,Germany
Rowing,berlin-1936,single sculls 1x men,Men,GOLD,Athlete,,Gustav SCHÄFER,Germany
Rowing,berlin-1936,single sculls 1x men,Men,SILVER,Athlete,,Josef HASENÖHRL,Austria
Rowing,berlin-1936,single sculls 1x men,Men,BRONZE,Athlete,,Daniel Hubert Jr. BARROW,United States of America
Rowing,berlin-1936,four without coxswain 4 men,Men,GOLD,GameTeam,Germany team,,Germany
Rowing,berlin-1936,four without coxswain 4 men,Men,SILVER,GameTeam,Great Britain team,,Great Britain
Rowing,berlin-1936,four without coxswain 4 men,Men,BRONZE,GameTeam,Switzerland team,,Switzerland
Rowing,berlin-1936,pair without coxswain 2 men,Men,GOLD,GameTeam,Germany team,Willi EICHHORN,Germany
Rowing,berlin-1936,pair without coxswain 2 men,Men,GOLD,GameTeam,Germany team,Hugo STRAUSS,Germany
Rowing,berlin-1936,pair without coxswain 2 men,Men,SILVER,GameTeam,Denmark team,Peter Richard OLSEN,Denmark
Rowing,berlin-1936,pair without coxswain 2 men,Men,SILVER,GameTeam,Denmark team,Harry Julius LARSEN,Denmark
Rowing,berlin-1936,pair without coxswain 2 men,Men,BRONZE,GameTeam,Argentina team,Horacio PODESTA,Argentina
Rowing,berlin-1936,pair without coxswain 2 men,Men,BRONZE,GameTeam,Argentina team,Julio Pedro CURATELLA,Argentina
Rowing,berlin-1936,four-oared shell with coxswain men,Men,GOLD,GameTeam,Germany team,,Germany
Rowing,berlin-1936,four-oared shell with coxswain men,Men,SILVER,GameTeam,Switzerland team,,Switzerland
Rowing,berlin-1936,four-oared shell with coxswain men,Men,BRONZE,GameTeam,France team,,France
Weightlifting,berlin-1936,82.5kg heavyweight men,Men,GOLD,Athlete,,Josef MANGER,Germany
Weightlifting,berlin-1936,82.5kg heavyweight men,Men,SILVER,Athlete,,Vaclav PSENICKA,Czechoslovakia
Weightlifting,berlin-1936,82.5kg heavyweight men,Men,BRONZE,Athlete,,Arnold LUHAÄÄR,Estonia
Weightlifting,berlin-1936,67.5-75kg middleweight men,Men,GOLD,Athlete,,Khadr El-Touni,Egypt
Weightlifting,berlin-1936,67.5-75kg middleweight men,Men,SILVER,Athlete,,Rudolf ISMAYR,Germany
Weightlifting,berlin-1936,67.5-75kg middleweight men,Men,BRONZE,Athlete,,Adolf Wagner,Germany
Weightlifting,berlin-1936,60kg featherweight men,Men,GOLD,Athlete,,Anthony TERLAZZO,United States of America
Weightlifting,berlin-1936,60kg featherweight men,Men,SILVER,Athlete,,Saleh Mohamed SOLIMAN,Egypt
Weightlifting,berlin-1936,60kg featherweight men,Men,BRONZE,Athlete,,Ibrahim Hassanein SHAMS,Egypt
Weightlifting,berlin-1936,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,,Louis HOSTIN,France
Weightlifting,berlin-1936,75-82.5kg total lightheavyweight men,Men,SILVER,Athlete,,Eugen DEUTSCH,Germany
Weightlifting,berlin-1936,75-82.5kg total lightheavyweight men,Men,BRONZE,Athlete,,Wasif Ibrahim,Egypt
Weightlifting,berlin-1936,60-67.5kg lightweight men,Men,GOLD,Athlete,,Anwar Mousbah,Egypt
Weightlifting,berlin-1936,60-67.5kg lightweight men,Men,GOLD,Athlete,,Robert FEIN,Austria
Weightlifting,berlin-1936,60-67.5kg lightweight men,Men,BRONZE,Athlete,,Karl JANSEN,Germany
Modern Pentathlon,berlin-1936,Individual competition men,Men,GOLD,Athlete,,Gotthard HANDRICK,Germany
Modern Pentathlon,berlin-1936,Individual competition men,Men,SILVER,Athlete,,Charles Fredrick LEONARD,United States of America
Modern Pentathlon,berlin-1936,Individual competition men,Men,BRONZE,Athlete,,Silvano ABBA,Italy
